orderId,guid,name,eun,manufacturer,catalogueNumber,serialNumber,qunatity,link,import,Procured for (from DL),systemGuid
20920350,2af8b58a-c30e-411c-b2aa-326b060d1d93,"ISO63CF Pressure Burst Disc, Ultra Low Pressure Type with Protective Mesh Cover, 316 Stainless Steel",20090324,Allectra GmbH,461-PBD-ISO63-ULPP,,1,order,y,21) LUIS/LUX (E5),b3dc26ba-16cf-42b0-b36d-e1c3e0a0a492
20920350,2af8b58a-c30e-411c-b2aa-326b060d1d93,"ISO63CF Pressure Burst Disc, Ultra Low Pressure Type with Protective Mesh Cover, 316 Stainless Steel",20090324,Allectra GmbH,461-PBD-ISO63-ULPP,,1,order,y,21) LUIS/LUX (E5),b3dc26ba-16cf-42b0-b36d-e1c3e0a0a492
20920356,7c1fcd28-7bd6-43ef-97e1-a0c7fc9cd241,PD300-UV Photo diode head; 200 - 1100nm ,20100042,"MIT, spol. s r.o.",,,1,order,,, 
20920357,c057789b-137a-4151-87f3-06560254a316,"PolarisÂ® Low Distortion Ã˜1"" Mirror Mount, 2 Hex Adjusters",21020128,Optixs,POLARIS-K1F2,,1,order,,, 
20920357,c057789b-137a-4151-87f3-06560254a316,"PolarisÂ® Low Distortion Ã˜1"" Mirror Mount, 2 Hex Adjusters",21020125,Optixs,POLARIS-K1F2,,1,order,,, 
20920357,c057789b-137a-4151-87f3-06560254a316,"PolarisÂ® Low Distortion Ã˜1"" Mirror Mount, 2 Hex Adjusters",21020132,Optixs,POLARIS-K1F2,,1,order,,, 
20920357,c057789b-137a-4151-87f3-06560254a316,"PolarisÂ® Low Distortion Ã˜1"" Mirror Mount, 2 Hex Adjusters",21020131,Optixs,POLARIS-K1F2,,1,order,,, 
20920366,adeda86b-8e3a-4a98-9cec-061d677e60a7,"Free-Standing Post, non-isolating Stand, load capacity 450 ",20100094,Optixs,,,1,order,,, 
20920367,276f1448-41de-4855-90ca-ad1d0f02bd64,"Oscilloscope RIGOL MSO8064, 4 channel, 500 MHz bandwidth ",20100100,MICRONIX,,,1,order,,, 
20920377,d50e4b68-cbb5-4632-a9d6-0254f1ddfa62,"cut BBO crystal, 12x12x20mm",20120006,Castech,CAS-BBO-12x12x20,,1,order,y,01) L1,312f17dc-14da-40f7-8dc2-81abf50870c4
20920377,d50e4b68-cbb5-4632-a9d6-0254f1ddfa62,"cut BBO crystal, 12x12x20mm",20120005,Castech,CAS-BBO-12x12x20,,1,order,y,01) L1,312f17dc-14da-40f7-8dc2-81abf50870c4
20920378,f1d8fc4e-8710-4dbb-b72c-ec1429528842,HECR012-W2-FP,20120145,SMC,HECR012-W2-FP,,1,order,,, 
20920378,f1d8fc4e-8710-4dbb-b72c-ec1429528842,HECR012-W2-FP,20120144,SMC,HECR012-W2-FP,,1,order,,, 
20920380,7f9985ff-26c1-4bff-a4ff-10a73b48587b,SMC VP544-5DZ1-03F-M-X538 ,20100374,SMC,,,1,order,,, 
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9149 Expansion chassis 8 modules ,20090512,National Instruments,NI 9149,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9425 ,20090497,National Instruments,NI 9425 ,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9426 ,20090526,National Instruments,NI 9426 ,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9474 ,20090520,National Instruments,NI 9474 ,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9474 ,20090521,National Instruments,NI 9474 ,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9474 ,20090511,National Instruments,NI 9474 ,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57
20920391,00a7a48d-7602-4d87-8af9-6a5fde6f7c07,Renishaw RSLA A-9765-0080 RSLA 80MM LONG ,20100453,Renishaw,,,1,order,,, 
20920391,00a7a48d-7602-4d87-8af9-6a5fde6f7c07,Renishaw RA32BUA489B30V RESOLUTE? angular ,20100454,Renishaw,,,1,order,,, 
20920391,00a7a48d-7602-4d87-8af9-6a5fde6f7c07,Renishaw RSLA A-9765-0080 RSLA 80MM LONG ,20100455,Renishaw,,,1,order,,, 
20920391,00a7a48d-7602-4d87-8af9-6a5fde6f7c07,Renishaw RSLA A-9765-0080 RSLA 80MM LONG ,20100456,Renishaw,,,1,order,,, 
20920393,02706eab-66f1-484a-86d3-4812a3a6da40,"Piezoelectric Ø1"" Mirror Mount, 2 Adjusters with Lock Nuts, Cables Included ",20110024,Thorlabs GmbH,POLARIS-K1S2P,,1,order,y,02)  L2,ce3d91a4-0690-423f-856c-b6cf75022dc2
20920393,ed5ec862-3406-496c-9139-db4e3745f87f,"Piezoelectric Ø1"" Mirror Mount, 2 Adjusters with Lock Nuts, Cables Included ",20110025,Thorlabs GmbH,POLARIS-K1S2P,,1,order,y,02)  L2,ce3d91a4-0690-423f-856c-b6cf75022dc2
20920393,ed5ec862-3406-496c-9139-db4e3745f87f,"Piezoelectric Ø1"" Mirror Mount, 2 Adjusters with Lock Nuts, Cables Included ",20110029,Thorlabs GmbH,POLARIS-K1S2P,,1,order,y,02)  L2,ce3d91a4-0690-423f-856c-b6cf75022dc2
20920393,ed5ec862-3406-496c-9139-db4e3745f87f,"Piezoelectric Ø1"" Mirror Mount, 2 Adjusters with Lock Nuts, Cables Included ",20110026,Thorlabs GmbH,POLARIS-K1S2P,,1,order,y,02)  L2,ce3d91a4-0690-423f-856c-b6cf75022dc2
20920393,ed5ec862-3406-496c-9139-db4e3745f87f,"Piezoelectric Ø1"" Mirror Mount, 2 Adjusters with Lock Nuts, Cables Included ",20110028,Thorlabs GmbH,POLARIS-K1S2P,,1,order,y,02)  L2,ce3d91a4-0690-423f-856c-b6cf75022dc2
20920393,1cdde57f-a04c-4aa6-90f3-af202d78463a,"Piezoelectric Ø1"" Mirror Mount, 2 Adjusters with Lock Nuts, Cables Included ",20110030,Thorlabs GmbH,POLARIS-K1S2P,,1,order,y,02)  L2,ce3d91a4-0690-423f-856c-b6cf75022dc2
20920394,7389f0fa-d5b7-4ab8-82fd-9a7870d7e688,Limit Switch GN-PT5M3A (touch sensor) ,20100468,Metrol.co.jp ,GN-PT5M3A,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a
20920394,7389f0fa-d5b7-4ab8-82fd-9a7870d7e688,Limit Switch GN-PT5M3A (touch sensor) ,20100480,Metrol.co.jp ,GN-PT5M3A,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a
20920394,7389f0fa-d5b7-4ab8-82fd-9a7870d7e688,Limit SwitchGN-PT5M3B (touch sensor) ,20100472,Metrol.co.jp ,GN-PT5M3A,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a
20920394,7389f0fa-d5b7-4ab8-82fd-9a7870d7e688,Limit SwitchGN-PT5M3B (touch sensor) ,20100466,Metrol.co.jp ,GN-PT5M3A,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a
20920397,4a966c9c-5d7b-4886-9c05-e4d362970261,doplÅˆky,20100493,KVANT,,,1,order,,, 
20920397,4a966c9c-5d7b-4886-9c05-e4d362970261,Pangolin SafetyScan lens kit ,20100491,KVANT,,,1,order,,, 
20920399,6bf117bb-543d-4b61-86a9-58752232f1ca,Vacom VPISOF100B-E ,21010045,VACOM Vakuum Komponenten & Messtechnik GmbH,,,1,order,,, 
20920400,6ebffdef-fe34-4661-8a20-3fc2e3a88663,Cryo Transfer Holder ,20100499,M-Stumpf GmbH ,,,1,order,,, 
20920405,d0c43689-ce66-4680-9a65-645422d0c1a1,3 axis motorized system,20070162,STANDA-VILNIUS,8-0160,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920405,d0c43689-ce66-4680-9a65-645422d0c1a1,"Power supply (36V, 4.15A)",20070160,STANDA-VILNIUS,PS36-4.4-4,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920405,d0c43689-ce66-4680-9a65-645422d0c1a1,Stepper and DC Motor Controller 3-axis,20070161,STANDA-VILNIUS,8SMC5-USB-B8-B9,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920406,8af0fdb4-8982-428b-9fbc-8635bf35a960,Hydraulically Formed Flexible Coupling (ISOX100/500) ,20100537,streicher,,,1,order,,, 
20920406,8af0fdb4-8982-428b-9fbc-8635bf35a960,ISO-K Elbow 90Â° (ISO160/EM) ,20100536,streicher,,,1,order,,, 
20920406,8af0fdb4-8982-428b-9fbc-8635bf35a960,ISO-K Elbow 90Â° (ISO160/EM) ,20100528,streicher,,,1,order,,, 
20920406,8af0fdb4-8982-428b-9fbc-8635bf35a960,Tee Equal ISO-K (ISO160/T) ,20100525,streicher,,,1,order,,, 
20920406,8af0fdb4-8982-428b-9fbc-8635bf35a960,Tee Equal ISO-K (ISO160/T) ,20100543,streicher,,,1,order,,, 
20920415,93590979-980f-49f3-ab6e-5e7bc9ad8675,P-602CV-1K21A-TAD-22-V,20120149,"D-Ex Instruments, s.r.o.",,,1,order,,, 
20920415,93590979-980f-49f3-ab6e-5e7bc9ad8675,P-602CV-M10A-TAD-22-V,20120148,"D-Ex Instruments, s.r.o.",,,1,order,,, 
20920423,37cb4011-04af-45e9-94e3-70778e0ccf76,Rotable Mirror Mount Yoke,20110355,STANDA-VILNIUS,AW-5083,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920437,82c8c6ae-ea08-4223-a0b4-de4402851d85,Pï¾…å†Œsnï¾ƒï½½ optickï¾ƒï½½ hranol ,20110384,EKSMA,,,1,order,,, 
20920437,82c8c6ae-ea08-4223-a0b4-de4402851d85,Pï¾…å†Œsnï¾ƒï½½ optickï¾ƒï½½ hranol ,20110383,EKSMA,,,1,order,,, 
20920437,82c8c6ae-ea08-4223-a0b4-de4402851d85,Pï¾…å†Œsnï¾ƒï½½ optickï¾ƒï½½ hranol ,20110386,EKSMA,,,1,order,,, 
20920439,9b50de7b-36cd-48ed-b2a1-68c89159de58,"Cradle Frame_closed, Sestavena Konstrukce B",20110404,Alutec,,,1,order,,, 
20920439,9b50de7b-36cd-48ed-b2a1-68c89159de58,"Cradle Frame_open, Sestavena Konstrukce C ",20110408,Alutec,,,1,order,,, 
20920439,9b50de7b-36cd-48ed-b2a1-68c89159de58,eRIO NI 9149 ,20110423,National Instruments,,,1,order,,, 
20920439,9b50de7b-36cd-48ed-b2a1-68c89159de58,"Profilovy ram_1150x1300mm NEW, Sestavena konstrukce D ",20110414,Alutec,,,1,order,,, 
20920439,9b50de7b-36cd-48ed-b2a1-68c89159de58,"Profilovy ram_1500x900mm, Sestavena konstrukce E ",20110412,Alutec,,,1,order,,, 
20920445,3a384602-372c-4ff0-9dc5-9e5e77572ba3,Additive Manufacturing - Direct Metal Laser Sintering ,20110544,OerLikon ,,,1,order,,, 
20920446,f9aa3eb9-7714-4a8e-9740-1d1fcb067123,SS-XC12TA12TA12-14,20120061,Central Fluidsystems s.r.o.,SS-XC12TA12TA12-14,,1,order,,, 
20920446,f9aa3eb9-7714-4a8e-9740-1d1fcb067123,SS-XC12TA12TA12-14,20120057,Central Fluidsystems s.r.o.,SS-XC12TA12TA12-14,,1,order,,, 
20920446,f9aa3eb9-7714-4a8e-9740-1d1fcb067123,SS-XC16TA16TA16-223,20120062,Central Fluidsystems s.r.o.,SS-XC16TA16TA16-223,,1,order,,, 
20920446,f9aa3eb9-7714-4a8e-9740-1d1fcb067123,SS-XC16TA16TA16-223,20120055,Central Fluidsystems s.r.o.,SS-XC16TA16TA16-223,,1,order,,, 
20920446,f9aa3eb9-7714-4a8e-9740-1d1fcb067123,SS-XC16TA16TA16-359,20120058,Central Fluidsystems s.r.o.,SS-XC16TA16TA16-359,,1,order,,, 
20920446,f9aa3eb9-7714-4a8e-9740-1d1fcb067123,SS-XC16TA16TA16-359,20120059,Central Fluidsystems s.r.o.,SS-XC16TA16TA16-359,,1,order,,, 
20920446,f9aa3eb9-7714-4a8e-9740-1d1fcb067123,SS-XC16TA16TA16-58,20120056,Central Fluidsystems s.r.o.,SS-XC16TA16TA16-58,,1,order,,, 
20920446,f9aa3eb9-7714-4a8e-9740-1d1fcb067123,SS-XC16TA16TA16-58,20120060,Central Fluidsystems s.r.o.,SS-XC16TA16TA16-58,,1,order,,, 
20920447,5e637762-43a8-4962-a636-526f2326e9c6,FROG-PS10,20120313,FemtoEasy,,,1,order,,, 
20920448,b2882d71-c247-4207-92bd-8a9f74e099b2,"Power supply (36V, 4.44A) PS36-4.4-4  ",20110536,Safibra,,,1,order,,, 
20920448,b2882d71-c247-4207-92bd-8a9f74e099b2,Stepper and DC Motor Controller 2-axis 8SMC5-USB-B9-2 ,20110535,Safibra,,,1,order,,, 
20920448,b2882d71-c247-4207-92bd-8a9f74e099b2,Vacuum Compatible Kinematic Optics Mount 5KVDOMV-4  ,20110537,Safibra,,,1,order,,, 
20920448,b2882d71-c247-4207-92bd-8a9f74e099b2,Vacuum Compatible Kinematic Optics Mount 5KVDOMV-4  ,20110541,Safibra,,,1,order,,, 
20920448,b2882d71-c247-4207-92bd-8a9f74e099b2,Vacuum Compatible Motorized Stage 8MT175V-150-VSS42 ,20110538,Safibra,,,1,order,,, 
20920449,79396766-833a-4ed2-8fca-eb38bf944ffb,1030 nm ULE flat turning mirror,20110578,Layertec,108792,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920449,79396766-833a-4ed2-8fca-eb38bf944ffb,1030 nm ULE flat turning mirror,20110577,Layertec,108792,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920449,79396766-833a-4ed2-8fca-eb38bf944ffb,1030 nm ULE flat turning mirror,20110579,Layertec,108792,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920451,a511bd62-4754-4b8b-a64b-0feb0027c327,NI 9149 8-Slot Ethernet RIO Expansion Chassis,20110429,National Instruments,NI 9149,,1,order,,, 
20920451,a511bd62-4754-4b8b-a64b-0feb0027c327,NI 9149 8-Slot Ethernet RIO Expansion Chassis,20110431,National Instruments,NI 9149,,1,order,,, 
20920451,a511bd62-4754-4b8b-a64b-0feb0027c327,NI 9149 8-Slot Ethernet RIO Expansion Chassis,20110423,National Instruments,NI 9149,,1,order,,, 
20920451,a511bd62-4754-4b8b-a64b-0feb0027c327,NI 9149 8-Slot Ethernet RIO Expansion Chassis,20110425,National Instruments,NI 9149,,1,order,,, 
20920451,a511bd62-4754-4b8b-a64b-0feb0027c327,NI 9149 8-Slot Ethernet RIO Expansion Chassis,20110430,National Instruments,NI 9149,,1,order,,, 
20920451,a511bd62-4754-4b8b-a64b-0feb0027c327,NI 9149 8-Slot Ethernet RIO Expansion Chassis,20110420,National Instruments,NI 9149,,1,order,,, 
20920451,a511bd62-4754-4b8b-a64b-0feb0027c327,NI 9149 8-Slot Ethernet RIO Expansion Chassis,20110418,National Instruments,NI 9149,,1,order,,, 
20920451,a511bd62-4754-4b8b-a64b-0feb0027c327,NI 9149 8-Slot Ethernet RIO Expansion Chassis,20110433,National Instruments,NI 9149,,1,order,,, 
20920451,a511bd62-4754-4b8b-a64b-0feb0027c327,NI 9149 8-Slot Ethernet RIO Expansion Chassis,20110417,National Instruments,NI 9149,,1,order,,, 
20920451,a511bd62-4754-4b8b-a64b-0feb0027c327,NI 9149 8-Slot Ethernet RIO Expansion Chassis,20110419,National Instruments,NI 9149,,1,order,,, 
20920455,877c17f8-cf4f-4fe2-9c8b-b5d9fac04379,AW-HN40HKEJ ,20110581,"AVDigital, s.r.o. ",,,1,order,,, 
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110616,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110627,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110615,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110617,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110623,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110624,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110626,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110621,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110625,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110620,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110633,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110618,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110614,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110630,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110628,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110629,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110622,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110631,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110619,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920456,0335953c-b068-4fb3-b860-37006696140d,OAP5 OAP30B - limit switch,20110632,Misumi,GN-PT5M3A,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
20920457,1a3291c1-65f1-4977-a121-1cd651e06296,8822-AC-UHV Piezo UHV Mirror Mount 2'' ,20110647,"MIT, spol. s r.o.",,,1,order,,, 
20920457,1a3291c1-65f1-4977-a121-1cd651e06296,8823-AC-UHV Piezo UHV Mirror Mount 3'' ,20110646,"MIT, spol. s r.o.",,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,ENDSCREWS,20110762,Schneeberger,,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110751,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110752,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110745,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110755,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110754,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110753,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110759,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110764,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110756,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110763,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110760,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110766,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110761,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110769,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110768,Schneeberger,R 6-300-RF ,,1,order,,, 
20920458,19bf6bd7-df7a-4d4a-a323-4355a02ef252,R 6-300-RF ,20110765,Schneeberger,R 6-300-RF ,,1,order,,, 
20920459,4cfc585c-14b7-4f88-ba0d-6bba6b4cff5c,Pockels cell crystal holders for TRUMPF PC,20120070,PGL/ TRUMPF scientific,2288776,,1,order,,, 
20920459,0f683d6e-c961-4b5a-a3b2-09132c84c6a1,Pockels cell crystal holders for TRUMPF PC,20120070,PGL/ TRUMPF scientific,2288776,,1,order,,, 
20920461,3e2cba38-3366-43d9-8372-adef8d0206f9,L3 BT fold mirror 440x290x75mm uncoated ,20110781,Optixs,,,1,order,,, 
20920461,3e2cba38-3366-43d9-8372-adef8d0206f9,L3 BT fold mirror 440x290x75mm uncoated ,20110782,Optixs,,,1,order,,, 
20920461,3e2cba38-3366-43d9-8372-adef8d0206f9,L3 BT fold mirror 440x290x75mm uncoated ,20110783,Optixs,,,1,order,,, 
20920461,3e2cba38-3366-43d9-8372-adef8d0206f9,L3 BT fold mirror 440x290x75mm uncoated ,20110786,Optixs,,,1,order,,, 
20920463,f1ad51ee-22bd-4f2c-8aa5-a3516485554e,Vyroba dilu dle prilozenych modelu,20110635,Altran CZ a.s.,,,1,order,,, 
20920468,22a35396-772c-4983-a4ee-d360c5fad921,"Pulleys in stainless 304, diameter 101.35 mm,",20110809,bte.co.uk ,,,1,order,,, 
20920469,ebb9dd19-6e60-4a91-ac9f-5737f34415f2,Vacuum Compatible Motorized Linear Stage 8MT175V-100-VSS42 ,20110791,Safibra,8MT175V-100-VSS42,,1,order,,, 
20920469,ebb9dd19-6e60-4a91-ac9f-5737f34415f2,Vacuum Compatible Motorized Linear Stage 8MT175V-100-VSS42 ,20110792,Safibra,8MT175V-100-VSS42,,1,order,,, 
20920469,ebb9dd19-6e60-4a91-ac9f-5737f34415f2,Vacuum Compatible Motorized Linear Stage 8MT175V-100-VSS42 ,20110794,Safibra,8MT175V-100-VSS42,,1,order,,, 
20920469,ebb9dd19-6e60-4a91-ac9f-5737f34415f2,Vacuum Compatible Motorized Translation Stage 8MT175V-200-VSS42 ,20110790,Safibra,8MT175V-200-VSS42 ,,1,order,,, 
20920474,cd46db4c-83a8-4835-9753-c27af8afc24b,Kolejnice HSR 25 - 1174L G=17/17,20110191,HENNLICH s.r.o.,,,2,order,,, 
20920475,ff6709d5-58e1-4ee3-8158-7d88eb04700d,CIS DW1 diagnostic vacuum window after M7,20110560,Bond Optics,,,1,order,,, 
20920481,42988fb2-b349-410a-9a90-86fd8181c636,RU 124 UU C0X ,20110911,HENNLICH s.r.o.,,,1,order,,, 
20920481,42988fb2-b349-410a-9a90-86fd8181c636,RU 124 UU C0X ,20110913,HENNLICH s.r.o.,,,1,order,,, 
20920487,6ae4c961-5246-49b2-8e44-3bb56d5f2a29,Laser mirror ,20120028,Layertec,141926,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920487,6ae4c961-5246-49b2-8e44-3bb56d5f2a29,Laser mirror ,20120023,Layertec,141926,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920487,6ae4c961-5246-49b2-8e44-3bb56d5f2a29,Laser mirror ,20120025,Layertec,141926,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920487,6ae4c961-5246-49b2-8e44-3bb56d5f2a29,Laser mirror ,20120027,Layertec,141926,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920487,6ae4c961-5246-49b2-8e44-3bb56d5f2a29,Laser mirror ,20120024,Layertec,141926,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920487,6ae4c961-5246-49b2-8e44-3bb56d5f2a29,Polarizer,20120032,Layertec,120824,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920487,6ae4c961-5246-49b2-8e44-3bb56d5f2a29,Polarizer,20120031,Layertec,120824,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920487,6ae4c961-5246-49b2-8e44-3bb56d5f2a29,Thin film polarizer ,20120022,Layertec,166502,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920487,6ae4c961-5246-49b2-8e44-3bb56d5f2a29,Thin film polarizer ,20120021,Layertec,166502,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920487,6ae4c961-5246-49b2-8e44-3bb56d5f2a29,Thin film polarizer ,20120020,Layertec,166502,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920487,6ae4c961-5246-49b2-8e44-3bb56d5f2a29,Thin film polarizer ,20120019,Layertec,166502,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4
20920495,f6f9c202-c2a2-4b46-91c6-2c2d1351b29a,Angle valve with soft-pump function,20110175,Vakuum servis s.r.o.,,,1,order,,, 
